source_unit_id,document_id,section_id,family_id,claim_text,modality,authority_class,requirement_kind,registry_testability,verification_mode,source_quote_excerpt,start_line,end_line,registry_path,operational_area,chunk_id,normative_kind,current_testability,likely_target,policy_concept,blocking_item
icao9432-extracted::aerodrome_vehicles_intro_movement_5_1_to_5_2_en::ed59ee805ff7fe77,icao9432-extracted,aerodrome_vehicles_intro_movement_5_1_to_5_2_en,icao9432_aerodrome_vehicle_family,"When a controller replies 'standby', the driver shall not proceed until permission is given.",shall,authoritative_requirement,rule,sim_executable,deterministic_test,The driver shall not proceed until permission is given.,6012,6185,research/tools/requirements-spike/registry/ollama_first/candidates/icao9432-extracted/aerodrome_vehicles_intro_movement_5_1_to_5_2_en/icao9432-extracted::aerodrome_vehicles_intro_movement_5_1_to_5_2_en::ed59ee805ff7fe77.json,vehicles-ground-movement,chunk-07-vehicles-and-towing,must-not,needs-sim-model,expected-gap,,VEHICLE-1
icao9432-extracted::communications_failure_9_5_en::045c2e33f59f5ede,icao9432-extracted,communications_failure_9_5_en,icao9432_emergency_phraseology_family,"During this procedure, the aircraft shall also advise the time of its next intended transmission.",shall,operational_guidance,rule,sim_executable,deterministic_test,"During this procedure, the aircraft shall also advise the time of its next intended transmission.",9158,9252,research/tools/requirements-spike/registry/ollama_first/candidates/icao9432-extracted/communications_failure_9_5_en/icao9432-extracted::communications_failure_9_5_en::045c2e33f59f5ede.json,communications-failure,chunk-08-distress-urgency-comms-failure,must,needs-sim-model,expected-gap,,EMERGENCY-1
icao9432-extracted::communications_failure_9_5_en::24c806b040f4ef5e,icao9432-extracted,communications_failure_9_5_en,icao9432_emergency_phraseology_family,"When an aeronautical station has been unable to establish contact with an aircraft after calls on the frequencies on which the aircraft is believed to be listening, it shall request other aeronautical stations to render assistance by calling the aircraft and relaying traffic, if necessary.",shall,operational_guidance,rule,sim_executable,deterministic_test,"a) request other aeronautical stations to render assistance by calling the aircraft and relaying traffic, if necessary;",9158,9252,research/tools/requirements-spike/registry/ollama_first/candidates/icao9432-extracted/communications_failure_9_5_en/icao9432-extracted::communications_failure_9_5_en::24c806b040f4ef5e.json,communications-failure,chunk-08-distress-urgency-comms-failure,policy,needs-sim-model,expected-gap,ControllerInterventionPolicy,EMERGENCY-1
icao9432-extracted::communications_failure_9_5_en::75055714e70d4560,icao9432-extracted,communications_failure_9_5_en,icao9432_emergency_phraseology_family,"If the attempts specified in 9.5.6 fail, the aeronautical station should transmit messages addressed to the aircraft, other than messages containing air traffic control clearances, by blind transmission on the frequency(ies) on which the aircraft is believed to be listening.",should,operational_guidance,rule,sim_executable,deterministic_test,"If the attempts specified in 9.5.6 fail, the aeronautical station should transmit messages addressed to the aircraft, other than messages containing air traffic control clearances, by blind transmission on the frequency(ies) on which the ai",9158,9252,research/tools/requirements-spike/registry/ollama_first/candidates/icao9432-extracted/communications_failure_9_5_en/icao9432-extracted::communications_failure_9_5_en::75055714e70d4560.json,communications-failure,chunk-08-distress-urgency-comms-failure,policy,needs-sim-model,expected-gap,ClearanceTimingPolicy,EMERGENCY-1
icao9432-extracted::communications_failure_9_5_en::78c73a75fab644f4,icao9432-extracted,communications_failure_9_5_en,icao9432_emergency_phraseology_family,"When an aircraft is unable to establish communication due to receiver failure, it shall transmit reports at the scheduled times, or positions, on the frequency in use, preceded by the phrase ""TRANSMITTING BLIND DUE RECEIVER FAILURE"".",shall,operational_guidance,phraseology_rule,sim_executable,deterministic_test,"When an aircraft is unable to establish communication due to receiver failure, it shall transmit reports at the scheduled times, or positions, on the frequency in use, preceded by the phrase ""TRANSMITTING BLIND DUE RECEIVER FAILURE"".",9158,9252,research/tools/requirements-spike/registry/ollama_first/candidates/icao9432-extracted/communications_failure_9_5_en/icao9432-extracted::communications_failure_9_5_en::78c73a75fab644f4.json,communications-failure,chunk-08-distress-urgency-comms-failure,phraseology,phraseology-later,monitor/report-only,,PHRASE-1
icao9432-extracted::communications_failure_9_5_en::7900c606e05e509b,icao9432-extracted,communications_failure_9_5_en,icao9432_emergency_phraseology_family,"An aircraft which is provided with air traffic control or advisory service shall, in addition to complying with 9.5.3, transmit information regarding the intention of the pilot-in-command with respect to the continuation of the flight of the aircraft.",shall,operational_guidance,rule,sim_executable,deterministic_test,"An aircraft which is provided with air traffic control or advisory service shall, in addition to complying with 9.5.3, transmit information regarding the intention of the pilot-in-command with respect to the continuation of the flight of th",9158,9252,research/tools/requirements-spike/registry/ollama_first/candidates/icao9432-extracted/communications_failure_9_5_en/icao9432-extracted::communications_failure_9_5_en::7900c606e05e509b.json,communications-failure,chunk-08-distress-urgency-comms-failure,must,needs-sim-model,expected-gap,,EMERGENCY-1
icao9432-extracted::communications_failure_9_5_en::91e7d233bf3b64ff,icao9432-extracted,communications_failure_9_5_en,icao9432_emergency_phraseology_family,"When an aircraft is unable to establish communication due to airborne equipment failure, it shall, if so equipped, select the appropriate SSR code to indicate radio failure (7600).",shall,operational_guidance,rule,sim_executable,deterministic_test,"When an aircraft is unable to establish communication due to airborne equipment failure, it shall, if so equipped, select the appropriate SSR code to indicate radio failure (7600).",9158,9252,research/tools/requirements-spike/registry/ollama_first/candidates/icao9432-extracted/communications_failure_9_5_en/icao9432-extracted::communications_failure_9_5_en::91e7d233bf3b64ff.json,communications-failure,chunk-08-distress-urgency-comms-failure,must,needs-sim-model,expected-gap,,EMERGENCY-1
icao9432-extracted::communications_failure_9_5_en::975a63151706f68f,icao9432-extracted,communications_failure_9_5_en,icao9432_emergency_phraseology_family,"The aircraft shall transmit the intended message, following this by a complete repetition.",shall,operational_guidance,rule,sim_executable,deterministic_test,"The aircraft shall transmit the intended message, following this by a complete repetition.",9158,9252,research/tools/requirements-spike/registry/ollama_first/candidates/icao9432-extracted/communications_failure_9_5_en/icao9432-extracted::communications_failure_9_5_en::975a63151706f68f.json,communications-failure,chunk-08-distress-urgency-comms-failure,must,needs-sim-model,expected-gap,,EMERGENCY-1
icao9432-extracted::communications_failure_9_5_en::abbc376a430003b0,icao9432-extracted,communications_failure_9_5_en,icao9432_emergency_phraseology_family,"When transmitting blind, the aircraft may include the addressee(s) for which the message is intended if necessary.",may,operational_guidance,phraseology_rule,sim_executable,deterministic_test,"and, if necessary, include the addressee(s) for which the message is intended.",9158,9252,research/tools/requirements-spike/registry/ollama_first/candidates/icao9432-extracted/communications_failure_9_5_en/icao9432-extracted::communications_failure_9_5_en::abbc376a430003b0.json,communications-failure,chunk-08-distress-urgency-comms-failure,phraseology,phraseology-later,monitor/report-only,,PHRASE-1
icao9432-extracted::communications_failure_9_5_en::b73dda299970c2f3,icao9432-extracted,communications_failure_9_5_en,icao9432_emergency_phraseology_family,"Blind transmission of air traffic control clearances shall not be made to aircraft, except at the specific request of the originator.",shall,operational_guidance,rule,sim_executable,deterministic_test,"Blind transmission of air traffic control clearances shall not be made to aircraft, except at the specific request of the originator.",9158,9252,research/tools/requirements-spike/registry/ollama_first/candidates/icao9432-extracted/communications_failure_9_5_en/icao9432-extracted::communications_failure_9_5_en::b73dda299970c2f3.json,communications-failure,chunk-08-distress-urgency-comms-failure,must-not,needs-sim-model,expected-gap,,EMERGENCY-1
icao9432-extracted::communications_failure_9_5_en::bb66a050093251c2,icao9432-extracted,communications_failure_9_5_en,icao9432_emergency_phraseology_family,"When an aeronautical station has been unable to establish contact with an aircraft after calls on the frequencies on which the aircraft is believed to be listening, it shall request aircraft on the route to attempt to establish communication with the aircraft and relay messages, if necessary.",shall,operational_guidance,rule,sim_executable,deterministic_test,"b) request aircraft on the route to attempt to establish communication with the aircraft and relay messages, if necessary.",9158,9252,research/tools/requirements-spike/registry/ollama_first/candidates/icao9432-extracted/communications_failure_9_5_en/icao9432-extracted::communications_failure_9_5_en::bb66a050093251c2.json,communications-failure,chunk-08-distress-urgency-comms-failure,policy,needs-sim-model,expected-gap,ControllerInterventionPolicy,EMERGENCY-1
icao9432-extracted::communications_failure_9_5_en::bc9bb12804033b07,icao9432-extracted,communications_failure_9_5_en,icao9432_emergency_phraseology_family,"If the attempts specified under 9.5.1 fail, the aircraft shall transmit its message twice on the designated frequency(ies), preceded by the phrase ""TRANSMITTING BLIND"".",shall,operational_guidance,phraseology_rule,sim_executable,deterministic_test,"If the attempts specified under 9.5.1 fail, the aircraft shall transmit its message twice on the designated frequency(ies), preceded by the phrase ""TRANSMITTING BLIND""",9158,9252,research/tools/requirements-spike/registry/ollama_first/candidates/icao9432-extracted/communications_failure_9_5_en/icao9432-extracted::communications_failure_9_5_en::bc9bb12804033b07.json,communications-failure,chunk-08-distress-urgency-comms-failure,phraseology,phraseology-later,monitor/report-only,,PHRASE-1
icao9432-extracted::communications_failure_9_5_en::c1c14fab53a608c6,icao9432-extracted,communications_failure_9_5_en,icao9432_emergency_phraseology_family,"General rules that are applicable in the event of communications failure are contained in Annex 10,Volume II.",note,background_support,definition,review_only,review_only,"Note.– General rules that are applicable in the event of communications failure are contained in Annex 10,Volume II.",9158,9252,research/tools/requirements-spike/registry/ollama_first/candidates/icao9432-extracted/communications_failure_9_5_en/icao9432-extracted::communications_failure_9_5_en::c1c14fab53a608c6.json,communications-failure,chunk-08-distress-urgency-comms-failure,must,needs-sim-model,expected-gap,,EMERGENCY-1
icao9432-extracted::communications_failure_9_5_en::f05016444e2b8808,icao9432-extracted,communications_failure_9_5_en,icao9432_emergency_phraseology_family,"When an aircraft station fails to establish contact with the aeronautical station on the designated frequency, it shall attempt to establish contact on another frequency appropriate to the route.",shall,operational_guidance,rule,sim_executable,deterministic_test,"When an aircraft station fails to establish contact with the aeronautical station on the designated frequency, it shall attempt to establish contact on another frequency appropriate to the route.",9158,9252,research/tools/requirements-spike/registry/ollama_first/candidates/icao9432-extracted/communications_failure_9_5_en/icao9432-extracted::communications_failure_9_5_en::f05016444e2b8808.json,communications-failure,chunk-08-distress-urgency-comms-failure,must,needs-sim-model,expected-gap,,EMERGENCY-1
icao9432-extracted::communications_failure_9_5_en::fcb3a49672165b4f,icao9432-extracted,communications_failure_9_5_en,icao9432_emergency_phraseology_family,"If this attempt fails, the aircraft shall attempt to establish communication with other aircraft or other aeronautical stations on frequencies appropriate to the route.",shall,operational_guidance,rule,sim_executable,deterministic_test,"If this attempt fails, the aircraft shall attempt to establish communication with other aircraft or other aeronautical stations on frequencies appropriate to the route.",9158,9252,research/tools/requirements-spike/registry/ollama_first/candidates/icao9432-extracted/communications_failure_9_5_en/icao9432-extracted::communications_failure_9_5_en::fcb3a49672165b4f.json,communications-failure,chunk-08-distress-urgency-comms-failure,must,needs-sim-model,expected-gap,,EMERGENCY-1
icao9432-extracted::distress_messages_9_2_en::23c9f447cd6c7814,icao9432-extracted,distress_messages_9_2_en,icao9432_emergency_phraseology_family,"A distress message should contain as many as possible of the following elements, and, if possible, in the order shown: name of the station addressed, identification of the aircraft, nature of the distress condition, intention of the person in command, position, level and heading of the aircraft, and any other useful information.",should,operational_guidance,phraseology_rule,review_only,review_only,"A distress message should contain as many as possible of the following elements, and, if possible, in the order shown:",8809,8993,research/tools/requirements-spike/registry/ollama_first/candidates/icao9432-extracted/distress_messages_9_2_en/icao9432-extracted::distress_messages_9_2_en::23c9f447cd6c7814.json,distress-urgency,chunk-08-distress-urgency-comms-failure,phraseology,phraseology-later,monitor/report-only,,PHRASE-1
icao9432-extracted::distress_messages_9_2_en::27a450fa3bfcbc0a,icao9432-extracted,distress_messages_9_2_en,icao9432_emergency_phraseology_family,The station addressed in a distress message will normally be the station communicating with the aircraft or the station in whose area of responsibility the aircraft is operating.,should,operational_guidance,advisory_only,review_only,review_only,The station addressed will normally be the station communicating with the aircraft or the station in whose area of responsibility the aircraft is operating.,8809,8993,research/tools/requirements-spike/registry/ollama_first/candidates/icao9432-extracted/distress_messages_9_2_en/icao9432-extracted::distress_messages_9_2_en::27a450fa3bfcbc0a.json,distress-urgency,chunk-08-distress-urgency-comms-failure,policy,needs-sim-model,expected-gap,OperationalGuidancePolicy,EMERGENCY-1
icao9432-extracted::distress_messages_9_2_en::4b37e039e7eb8afa,icao9432-extracted,distress_messages_9_2_en,icao9432_emergency_phraseology_family,"Aircraft in distress may use any means at their disposal to attract attention and make known their condition, including the activation of SSR code 7700. Stations may use any means to assist an aircraft in distress.",may,operational_guidance,advisory_only,review_only,review_only,"These provisions are not intended to prevent the aircraft from using any means at its disposal to attract attention and make known its condition (including the activation of the appropriate SSR code, 7700), nor any station from using any me",8809,8993,research/tools/requirements-spike/registry/ollama_first/candidates/icao9432-extracted/distress_messages_9_2_en/icao9432-extracted::distress_messages_9_2_en::4b37e039e7eb8afa.json,distress-urgency,chunk-08-distress-urgency-comms-failure,may,needs-sim-model,expected-gap,,EMERGENCY-1
icao9432-extracted::distress_messages_9_2_en::94e94be0c800c982,icao9432-extracted,distress_messages_9_2_en,icao9432_emergency_phraseology_family,"Variation on the elements listed under 9.2.1.1 is permissible when the transmitting station is not itself in distress, provided that such a circumstance is clearly stated.",may,operational_guidance,best_practice,review_only,review_only,"Variation on the elements lised under 9.2.1.1 is permissible when the transmitting station is not itself in distress, provided that such a circumstance is clearly stated.",8809,8993,research/tools/requirements-spike/registry/ollama_first/candidates/icao9432-extracted/distress_messages_9_2_en/icao9432-extracted::distress_messages_9_2_en::94e94be0c800c982.json,distress-urgency,chunk-08-distress-urgency-comms-failure,policy,needs-sim-model,expected-gap,OperationalGuidancePolicy,EMERGENCY-1
icao9432-extracted::distress_messages_9_2_en::c20024dad1b7144e,icao9432-extracted,distress_messages_9_2_en,icao9432_emergency_phraseology_family,"When the ground station controlling the distress traffic is aware that the aircraft is no longer in distress, it shall terminate the distress communication and silence condition.",shall,operational_guidance,rule,review_only,review_only,When the ground station controlling the distress traffic is aware that the aircraft is no longer in distress it shall terminate the distress communication and silence condition.,8809,8993,research/tools/requirements-spike/registry/ollama_first/candidates/icao9432-extracted/distress_messages_9_2_en/icao9432-extracted::distress_messages_9_2_en::c20024dad1b7144e.json,distress-urgency,chunk-08-distress-urgency-comms-failure,must,needs-sim-model,expected-gap,,EMERGENCY-1
icao9432-extracted::distress_messages_9_2_en::e2902de496f43a95,icao9432-extracted,distress_messages_9_2_en,icao9432_emergency_phraseology_family,"An aircraft in distress or a station in control of distress traffic may impose silence, either on all aircraft on the frequency or on a particular aircraft which interferes with the distress traffic.",may,operational_guidance,rule,review_only,review_only,"An aircraft in distress or a station in control of distress traffic may impose silence, either on all aircraft on the frequency or on a particular aircraft which interferes with the distress traffic.",8809,8993,research/tools/requirements-spike/registry/ollama_first/candidates/icao9432-extracted/distress_messages_9_2_en/icao9432-extracted::distress_messages_9_2_en::e2902de496f43a95.json,distress-urgency,chunk-08-distress-urgency-comms-failure,may,needs-sim-model,expected-gap,,EMERGENCY-1
icao9432-extracted::distress_messages_9_2_en::ed898005cd1a4da5,icao9432-extracted,distress_messages_9_2_en,icao9432_emergency_phraseology_family,Aircraft requested to maintain radio silence shall maintain it until advised that the distress traffic has ended.,shall,operational_guidance,advisory_procedure,review_only,review_only,Aircraft so requested will maintain radio silence until advised that the distress traffic has ended.,8809,8993,research/tools/requirements-spike/registry/ollama_first/candidates/icao9432-extracted/distress_messages_9_2_en/icao9432-extracted::distress_messages_9_2_en::ed898005cd1a4da5.json,distress-urgency,chunk-08-distress-urgency-comms-failure,must,needs-sim-model,expected-gap,,EMERGENCY-1
icao9432-extracted::distress_messages_9_2_en::f0e99a4c08ea0cb3,icao9432-extracted,distress_messages_9_2_en,icao9432_emergency_phraseology_family,A distress message should contain elements in the order shown in section 9.2.1.1 if possible.,should,operational_guidance,phraseology_rule,review_only,review_only,"and, if possible, in the order shown:",8809,8993,research/tools/requirements-spike/registry/ollama_first/candidates/icao9432-extracted/distress_messages_9_2_en/icao9432-extracted::distress_messages_9_2_en::f0e99a4c08ea0cb3.json,distress-urgency,chunk-08-distress-urgency-comms-failure,phraseology,phraseology-later,monitor/report-only,,PHRASE-1
icao9432-extracted::distress_urgency_intro_9_1_en::06f7a72397c325ac,icao9432-extracted,distress_urgency_intro_9_1_en,icao9432_emergency_phraseology_family,Superfluous transmissions may be distracting at a time when the pilot's hands are already full.,note,background_support,best_practice,review_only,review_only,Superfluous transmissions may be distracting at a time when the pilot's hands are already full.,8686,8808,research/tools/requirements-spike/registry/ollama_first/candidates/icao9432-extracted/distress_urgency_intro_9_1_en/icao9432-extracted::distress_urgency_intro_9_1_en::06f7a72397c325ac.json,distress-urgency,chunk-08-distress-urgency-comms-failure,policy,needs-sim-model,expected-gap,OperationalGuidancePolicy,EMERGENCY-1
icao9432-extracted::distress_urgency_intro_9_1_en::13d1c2accd0f7a73,icao9432-extracted,distress_urgency_intro_9_1_en,icao9432_emergency_phraseology_family,Pilots making distress or urgency calls should attempt to speak slowly and distinctly so as to avoid any unnecessary repetition.,should,operational_guidance,best_practice,partially_executable,exploratory_probe,Pilots making distress or urgency calls should attempt to speak slowly and distinctly so as to avoid any unnecessary repetition.,8686,8808,research/tools/requirements-spike/registry/ollama_first/candidates/icao9432-extracted/distress_urgency_intro_9_1_en/icao9432-extracted::distress_urgency_intro_9_1_en::13d1c2accd0f7a73.json,distress-urgency,chunk-08-distress-urgency-comms-failure,must-not,needs-sim-model,expected-gap,,EMERGENCY-1
icao9432-extracted::distress_urgency_intro_9_1_en::1a20cd48e58a5693,icao9432-extracted,distress_urgency_intro_9_1_en,icao9432_emergency_phraseology_family,Urgency messages have priority over all transmissions except distress messages.,shall,authoritative_requirement,rule,sim_executable,deterministic_test,urgency messages have priority over all transmissions except distress messages.,8686,8808,research/tools/requirements-spike/registry/ollama_first/candidates/icao9432-extracted/distress_urgency_intro_9_1_en/icao9432-extracted::distress_urgency_intro_9_1_en::1a20cd48e58a5693.json,distress-urgency,chunk-08-distress-urgency-comms-failure,must,needs-sim-model,expected-gap,,EMERGENCY-1
icao9432-extracted::distress_urgency_intro_9_1_en::24f94381ed9e8ce1,icao9432-extracted,distress_urgency_intro_9_1_en,icao9432_emergency_phraseology_family,Distress communications should be continued on the current frequency until it is considered that better assistance can be provided by changing to another frequency.,should,operational_guidance,workflow_constraint,sim_executable,deterministic_test,Distress communications should be continued on this frequency until it is considered that better assistance can be provided by changing to another frequency.,8686,8808,research/tools/requirements-spike/registry/ollama_first/candidates/icao9432-extracted/distress_urgency_intro_9_1_en/icao9432-extracted::distress_urgency_intro_9_1_en::24f94381ed9e8ce1.json,distress-urgency,chunk-08-distress-urgency-comms-failure,policy,needs-sim-model,expected-gap,OperationalGuidancePolicy,EMERGENCY-1
icao9432-extracted::distress_urgency_intro_9_1_en::2fee92c222323e6a,icao9432-extracted,distress_urgency_intro_9_1_en,icao9432_emergency_phraseology_family,"Provisions are not intended to prevent the use of any other communications frequency if considered necessary or desirable, including maritime mobile service RTF calling frequencies.",may,operational_guidance,rule,sim_executable,deterministic_test,"These provisions are not intended to prevent the use of any other communications frequency if considered necessary or desirable, including the maritime mobile service RTF calling frequencies.",8686,8808,research/tools/requirements-spike/registry/ollama_first/candidates/icao9432-extracted/distress_urgency_intro_9_1_en/icao9432-extracted::distress_urgency_intro_9_1_en::2fee92c222323e6a.json,distress-urgency,chunk-08-distress-urgency-comms-failure,may,needs-sim-model,expected-gap,,EMERGENCY-1
icao9432-extracted::distress_urgency_intro_9_1_en::3b1079aa56df2ce6,icao9432-extracted,distress_urgency_intro_9_1_en,icao9432_emergency_phraseology_family,Distress messages have priority over all other transmissions.,shall,authoritative_requirement,rule,sim_executable,deterministic_test,Distress messages have priority over all other transmissions,8686,8808,research/tools/requirements-spike/registry/ollama_first/candidates/icao9432-extracted/distress_urgency_intro_9_1_en/icao9432-extracted::distress_urgency_intro_9_1_en::3b1079aa56df2ce6.json,distress-urgency,chunk-08-distress-urgency-comms-failure,must,needs-sim-model,expected-gap,,EMERGENCY-1
icao9432-extracted::distress_urgency_intro_9_1_en::7d35c042421b5b03,icao9432-extracted,distress_urgency_intro_9_1_en,icao9432_emergency_phraseology_family,"Aeronautical stations shall refrain from further use of a frequency on which distress or urgency traffic is heard, unless directly involved in rendering assistance or until after the emergency traffic has been terminated.",shall,authoritative_requirement,rule,sim_executable,deterministic_test,"Aeronautical stations shall refrain from further use of a frequency on which distress or urgency traffic is heard, unless directly involved in rendering assistance or until after the emergency traffic has been terminated.",8686,8808,research/tools/requirements-spike/registry/ollama_first/candidates/icao9432-extracted/distress_urgency_intro_9_1_en/icao9432-extracted::distress_urgency_intro_9_1_en::7d35c042421b5b03.json,distress-urgency,chunk-08-distress-urgency-comms-failure,must,needs-sim-model,expected-gap,,EMERGENCY-1
icao9432-extracted::distress_urgency_intro_9_1_en::82ee7048517d8478,icao9432-extracted,distress_urgency_intro_9_1_en,icao9432_emergency_phraseology_family,"A station replying (or originating a reply) to an aircraft in distress or urgency should provide such advice, information and instructions as is necessary to assist the pilot.",should,operational_guidance,rule,partially_executable,exploratory_probe,"A station replying (or originating a reply) to an aircraft in distress or urgency should provide such advice, information and instructions as is necessary to assist the pilot.",8686,8808,research/tools/requirements-spike/registry/ollama_first/candidates/icao9432-extracted/distress_urgency_intro_9_1_en/icao9432-extracted::distress_urgency_intro_9_1_en::82ee7048517d8478.json,distress-urgency,chunk-08-distress-urgency-comms-failure,policy,needs-sim-model,expected-gap,OperationalGuidancePolicy,EMERGENCY-1
icao9432-extracted::distress_urgency_intro_9_1_en::87b67820c6092a98,icao9432-extracted,distress_urgency_intro_9_1_en,icao9432_emergency_phraseology_family,Pilots should seek assistance whenever there is any doubt as to the safety of a flight.,should,operational_guidance,best_practice,partially_executable,exploratory_probe,Pilots should seek assistance whenever there is any doubt as to the safety of a flight.,8686,8808,research/tools/requirements-spike/registry/ollama_first/candidates/icao9432-extracted/distress_urgency_intro_9_1_en/icao9432-extracted::distress_urgency_intro_9_1_en::87b67820c6092a98.json,distress-urgency,chunk-08-distress-urgency-comms-failure,policy,needs-sim-model,expected-gap,OperationalGuidancePolicy,EMERGENCY-1
icao9432-extracted::distress_urgency_intro_9_1_en::8b3b3b4117c04807,icao9432-extracted,distress_urgency_intro_9_1_en,icao9432_emergency_phraseology_family,Distress is defined as a condition of being threatened by serious and/or imminent danger and of requiring immediate assistance.,none,background_support,definition,review_only,review_only,Distress: a condition of being threatened by serious and/or imminent danger and of requiring immediate assistance.,8686,8808,research/tools/requirements-spike/registry/ollama_first/candidates/icao9432-extracted/distress_urgency_intro_9_1_en/icao9432-extracted::distress_urgency_intro_9_1_en::8b3b3b4117c04807.json,distress-urgency,chunk-08-distress-urgency-comms-failure,must,needs-sim-model,expected-gap,,EMERGENCY-1
icao9432-extracted::distress_urgency_intro_9_1_en::8e9f7818b91d08c3,icao9432-extracted,distress_urgency_intro_9_1_en,icao9432_emergency_phraseology_family,"When a distress message has been intercepted which apparently receives no acknowledgement, the aircraft intercepting the distress message should, if time and circumstances seem appropriate, acknowledge the message and then broadcast it.",should,operational_guidance,rule,partially_executable,exploratory_probe,"When a distress message has been intercepted which apparently receives no acknowledgement, the aircraft intercepting the distress message should, if time and circumstances seem appropriate, acknowledge the message and then broadcast it.",8686,8808,research/tools/requirements-spike/registry/ollama_first/candidates/icao9432-extracted/distress_urgency_intro_9_1_en/icao9432-extracted::distress_urgency_intro_9_1_en::8e9f7818b91d08c3.json,distress-urgency,chunk-08-distress-urgency-comms-failure,policy,needs-sim-model,expected-gap,OperationalGuidancePolicy,EMERGENCY-1
icao9432-extracted::distress_urgency_intro_9_1_en::9907744b4723d14c,icao9432-extracted,distress_urgency_intro_9_1_en,icao9432_emergency_phraseology_family,Pilots should adapt the phraseology procedures in this chapter to their specific needs and to the time available.,should,operational_guidance,best_practice,partially_executable,exploratory_probe,Pilots should adapt the phraseology procedures in this chapter to their specific needs and to the time available.,8686,8808,research/tools/requirements-spike/registry/ollama_first/candidates/icao9432-extracted/distress_urgency_intro_9_1_en/icao9432-extracted::distress_urgency_intro_9_1_en::9907744b4723d14c.json,distress-urgency,chunk-08-distress-urgency-comms-failure,phraseology,phraseology-later,monitor/report-only,,PHRASE-1
icao9432-extracted::distress_urgency_intro_9_1_en::9c34a1b8d6d623fa,icao9432-extracted,distress_urgency_intro_9_1_en,icao9432_emergency_phraseology_family,"If the ground station called by the aircraft in distress or urgency does not reply, then any other ground station or aircraft shall reply and give whatever assistance possible.",shall,authoritative_requirement,rule,sim_executable,deterministic_test,"If the ground station called by the aircraft in distress or urgency does not reply, then any other ground station or aircraft shall reply and give whatever assistance possible.",8686,8808,research/tools/requirements-spike/registry/ollama_first/candidates/icao9432-extracted/distress_urgency_intro_9_1_en/icao9432-extracted::distress_urgency_intro_9_1_en::9c34a1b8d6d623fa.json,distress-urgency,chunk-08-distress-urgency-comms-failure,must,needs-sim-model,expected-gap,,EMERGENCY-1
icao9432-extracted::distress_urgency_intro_9_1_en::bf04647e26f9c018,icao9432-extracted,distress_urgency_intro_9_1_en,icao9432_emergency_phraseology_family,"The words MAYDAY or PAN PAN, as appropriate, should preferably be spoken three times at the start of the initial distress or urgency call.",should,operational_guidance,phraseology_rule,sim_executable,deterministic_test,"The words ""MAYDAY"" or ""PAN PAN"", as appropriate, should preferably be spoken three times at the start of the initial distress or urgency call.",8686,8808,research/tools/requirements-spike/registry/ollama_first/candidates/icao9432-extracted/distress_urgency_intro_9_1_en/icao9432-extracted::distress_urgency_intro_9_1_en::bf04647e26f9c018.json,distress-urgency,chunk-08-distress-urgency-comms-failure,phraseology,phraseology-later,monitor/report-only,,PHRASE-1
icao9432-extracted::distress_urgency_intro_9_1_en::c30159856a1a5e7a,icao9432-extracted,distress_urgency_intro_9_1_en,icao9432_emergency_phraseology_family,"Distress and urgency communication procedures are detailed in Annex 10, Volume II.",none,background_support,cross_reference,review_only,review_only,"Distress and urgency communication procedures are detailed in Annex 10, Volume II.",8686,8808,research/tools/requirements-spike/registry/ollama_first/candidates/icao9432-extracted/distress_urgency_intro_9_1_en/icao9432-extracted::distress_urgency_intro_9_1_en::c30159856a1a5e7a.json,distress-urgency,chunk-08-distress-urgency-comms-failure,must,needs-sim-model,expected-gap,,EMERGENCY-1
icao9432-extracted::distress_urgency_intro_9_1_en::c959f0325390e7fe,icao9432-extracted,distress_urgency_intro_9_1_en,icao9432_emergency_phraseology_family,"Urgency is defined as a condition concerning the safety of an aircraft or other vehicle, or of some person on board or within sight, but which does not require immediate assistance.",none,background_support,definition,review_only,review_only,"Urgency: a condition concerning the safety of an aircraft or other vehicle, or of some person on board or within sight, but which does not require immediate assistance.",8686,8808,research/tools/requirements-spike/registry/ollama_first/candidates/icao9432-extracted/distress_urgency_intro_9_1_en/icao9432-extracted::distress_urgency_intro_9_1_en::c959f0325390e7fe.json,distress-urgency,chunk-08-distress-urgency-comms-failure,must,needs-sim-model,expected-gap,,EMERGENCY-1
icao9432-extracted::distress_urgency_intro_9_1_en::cb12c2f9b97c64b7,icao9432-extracted,distress_urgency_intro_9_1_en,icao9432_emergency_phraseology_family,A distress or urgency call should normally be made on the frequency in use at the time.,should,operational_guidance,rule,sim_executable,deterministic_test,A distress or urgency call should normally be made on the frequency in use at the time.,8686,8808,research/tools/requirements-spike/registry/ollama_first/candidates/icao9432-extracted/distress_urgency_intro_9_1_en/icao9432-extracted::distress_urgency_intro_9_1_en::cb12c2f9b97c64b7.json,distress-urgency,chunk-08-distress-urgency-comms-failure,policy,needs-sim-model,expected-gap,OperationalGuidancePolicy,EMERGENCY-1
